metric_id,timestamp,cloud_provider,service,environment,region_cloud,requests_count,latence_p95_ms,latence_p99_ms,error_rate_pct,uptime_pct,cpu_pct,ram_pct,cout_compute_usd,cout_storage_usd,cout_network_usd,nb_incidents,mttr_minutes,sla_respecte,mode_traitement,cout_total_usd
FIN-01861,2026-02-02 14:45,Azure,Risk Engine,dev,eu-central-1,9563.0,478.0,571.3,2.02,98.4463,41.36,49.37,150.55,20.07,37.8,0,45.0,False,asynchrone,208.42000000000002
FIN-01862,2026-02-07 15:45,Private Cloud,Auth Service,staging,francecentral,41100.0,370.3,648.9,2.563,98.8673,13.38,76.87,44.57,3.05,22.3,0,29.9,False,streaming,69.92
FIN-01863,2026-01-26 09:00,Azure,Kafka Events,prod,eu-central-1,45218.0,125.9,330.0,3.766,98.0946,70.8,34.02,212.88,15.37,27.75,3,26.4,False,streaming,256.0
FIN-01864,2026-01-02 12:30,Azure,Auth Service,prod,francecentral,53126.0,318.6,641.9,6.75,97.1016,88.96,73.77,171.83,8.86,26.37,0,12.9,False,batch,207.06
FIN-01865,2026-03-17 06:45,Azure,Reconciliation Job,staging,eu-west-1,2916.0,153.4,1065.7,1.565,99.2989,54.16,90.11,54.5,56.3,28.62,0,18.0,False,streaming,139.42
FIN-01866,2026-01-01 10:45,Private Cloud,Kafka Events,prod,eu-west-1,24992.0,53.0,486.8,1.851,98.1577,81.47,43.9,116.31,48.64,14.19,1,5.1,False,streaming,179.14
FIN-01867,2026-02-19 15:00,Private Cloud,Auth Service,staging,westeurope,50656.0,140.6,306.0,0.57,97.4338,87.68,44.43,153.61,16.43,12.77,0,71.5,False,synchrone,182.81000000000003
FIN-01868,2026-01-26 18:15,Azure,Auth Service,dev,francecentral,23827.0,251.5,415.7,1.116,97.8231,32.99,30.63,30.8,24.93,11.94,0,25.7,False,asynchrone,67.67
FIN-01869,2026-01-04 14:45,Private Cloud,Ledger Service,dev,eu-central-1,78947.0,391.0,220.7,2.492,99.6411,57.84,85.9,77.18,54.6,20.43,1,13.9,False,batch,152.21
FIN-01870,2026-04-01 06:30,AWS,Auth Service,staging,westeurope,46180.0,180.2,285.8,1.482,98.8347,76.23,63.72,63.89,5.35,19.52,1,65.4,False,streaming,88.75999999999999
FIN-01871,2026-03-03 18:30,AWS,Notification Worker,dev,francecentral,71990.0,329.2,97.8,2.609,99.3649,82.53,84.15,117.14,14.59,8.72,1,58.8,False,batch,140.45
FIN-01872,2026-02-02 14:00,Private Cloud,API Payment,prod,eu-central-1,11219.0,194.6,168.9,2.614,97.9782,24.97,52.37,61.72,17.91,18.23,0,37.9,False,synchrone,97.86
FIN-01873,2026-02-27 20:45,Private Cloud,API Payment,prod,francecentral,67346.0,139.1,110.9,0.931,99.7992,39.85,34.17,179.54,16.1,33.06,0,26.6,True,synchrone,228.7
FIN-01874,2026-06-11 13:45,AWS,Notification Worker,prod,eu-west-1,83319.0,136.7,240.3,0.325,97.5626,46.33,66.29,150.0,7.52,22.25,1,14.0,False,synchrone,179.77
FIN-01875,2026-06-28 16:00,GCP,API Payment,dev,eu-west-1,14063.0,121.4,535.1,0.927,98.7229,72.65,20.79,68.44,34.74,12.24,0,26.7,False,batch,115.42
FIN-01876,2026-02-18 20:15,Azure,API Payment,prod,westeurope,58410.0,85.2,187.1,1.013,99.3138,88.73,50.67,74.61,24.18,10.85,0,75.0,False,synchrone,109.63999999999999
FIN-01877,2026-03-24 18:15,Private Cloud,Kafka Events,prod,eu-west-1,71186.0,106.1,379.4,3.464,99.4659,78.98,57.77,97.17,50.11,21.55,0,48.4,False,streaming,168.83
FIN-01878,2026-01-17 17:45,GCP,Auth Service,prod,westeurope,39575.0,423.3,255.2,5.364,99.4615,49.64,81.07,107.18,11.72,6.52,2,4.8,False,streaming,125.42
FIN-01879,2026-01-24 21:45,AWS,Reconciliation Job,staging,eu-central-1,47204.0,196.7,314.8,1.424,99.2184,26.02,86.25,48.89,5.62,11.65,1,28.0,False,asynchrone,66.16
FIN-01880,2026-04-05 18:30,GCP,API Payment,staging,francecentral,,103.9,140.0,0.661,99.8029,45.57,80.37,142.08,15.42,8.3,2,19.9,True,batch,165.8
FIN-01881,2026-03-21 21:45,Private Cloud,Notification Worker,staging,eu-west-1,5893.0,669.0,187.8,1.438,98.4139,43.18,91.26,184.65,40.91,25.51,1,11.5,False,synchrone,251.07
FIN-01882,2026-03-03 21:30,AWS,Auth Service,dev,francecentral,38457.0,346.4,92.1,0.173,98.4022,47.6,82.98,40.11,15.59,3.28,1,17.3,False,asynchrone,58.980000000000004
FIN-01883,2026-06-01 18:45,GCP,Risk Engine,staging,eu-central-1,60447.0,75.1,269.9,3.508,99.6314,62.58,48.96,171.02,17.63,15.17,1,36.5,False,streaming,203.82
FIN-01884,2026-03-04 16:45,GCP,Ledger Service,staging,eu-central-1,25623.0,44.9,155.7,0.857,98.53,28.64,50.42,75.7,14.91,6.78,0,24.3,False,streaming,97.39
FIN-01885,2026-03-22 19:15,Private Cloud,Ledger Service,dev,eu-central-1,30106.0,339.6,632.7,5.002,98.328,27.74,87.89,137.18,17.4,5.36,0,67.0,False,synchrone,159.94000000000003
FIN-01886,2026-02-12 10:30,GCP,Kafka Events,dev,francecentral,,226.0,,2.164,97.7047,24.3,36.2,62.49,17.21,3.91,0,10.7,False,batch,83.61
FIN-01887,2026-03-07 13:00,Azure,Kafka Events,staging,eu-central-1,79778.0,122.1,106.8,1.443,97.736,62.03,54.02,28.41,16.37,10.81,0,21.8,False,streaming,55.59
FIN-01888,2026-04-04 13:30,AWS,Ledger Service,staging,francecentral,43448.0,115.8,125.8,7.476,98.2433,70.62,73.22,148.85,18.69,15.68,0,48.3,False,synchrone,183.22
FIN-01889,2026-04-04 09:15,Azure,Kafka Events,prod,westeurope,14557.0,340.6,281.3,1.402,99.6767,35.85,55.04,178.73,19.77,14.77,1,40.3,True,streaming,213.27
FIN-01890,2026-05-08 18:45,Private Cloud,Auth Service,staging,francecentral,48504.0,58.6,167.6,1.339,97.4455,53.77,80.19,183.63,10.56,3.5,0,43.7,False,synchrone,197.69
FIN-01891,2026-04-10 16:45,Private Cloud,Kafka Events,staging,westeurope,52384.0,203.9,70.9,2.852,97.4313,29.07,88.79,160.18,44.44,9.71,0,3.0,False,streaming,214.33
FIN-01892,2026-03-03 21:15,Azure,Auth Service,dev,francecentral,47741.0,161.0,760.7,2.606,99.698,45.59,53.61,136.53,20.33,14.1,1,12.2,False,asynchrone,170.96
FIN-01893,2026-04-05 15:15,Private Cloud,Kafka Events,staging,westeurope,61267.0,430.2,137.4,0.485,99.5723,59.87,58.87,113.87,10.35,12.82,0,43.8,True,synchrone,137.04
FIN-01894,2026-02-25 06:45,Private Cloud,Reconciliation Job,prod,eu-west-1,79929.0,91.3,430.6,5.582,98.0165,44.3,40.73,130.8,35.33,3.63,0,21.2,False,synchrone,169.76
FIN-01895,2026-03-30 07:30,GCP,Reconciliation Job,prod,westeurope,31049.0,376.8,241.4,1.75,96.8913,94.88,19.84,77.71,37.79,16.6,0,8.2,False,synchrone,132.1
FIN-01896,2026-01-22 12:45,Private Cloud,Reconciliation Job,dev,francecentral,21610.0,195.3,250.0,6.202,99.1351,18.95,29.54,19.46,14.44,16.47,0,2.4,False,streaming,50.37
FIN-01897,2026-01-28 06:30,AWS,Kafka Events,prod,eu-west-1,48824.0,465.7,935.6,4.728,97.2191,94.45,84.34,182.88,16.33,2.13,1,22.5,False,synchrone,201.33999999999997
FIN-01898,2026-01-21 13:45,GCP,Reconciliation Job,prod,eu-central-1,33646.0,50.1,40.2,0.309,98.6394,69.8,,136.54,23.18,32.66,1,11.2,False,asynchrone,192.38
FIN-01899,2026-06-21 12:45,GCP,Auth Service,dev,francecentral,22175.0,188.3,613.3,0.627,98.8423,67.14,79.01,65.92,30.08,14.28,0,24.9,False,batch,110.28
FIN-01900,2026-03-16 18:45,Azure,Ledger Service,dev,francecentral,61084.0,571.9,238.6,0.804,99.3532,93.73,50.28,58.25,57.44,5.79,1,34.0,False,streaming,121.48
FIN-01901,2026-06-14 13:00,Private Cloud,Auth Service,prod,westeurope,73849.0,74.7,207.3,1.855,98.3008,95.26,33.14,60.36,27.19,4.52,1,121.5,False,batch,92.07
FIN-01902,2026-03-23 13:45,Azure,Kafka Events,dev,eu-west-1,88050.0,47.1,47.3,1.975,96.9659,11.2,37.31,161.62,11.76,5.89,0,20.2,False,asynchrone,179.26999999999998
FIN-01903,2026-06-17 06:30,AWS,Kafka Events,dev,westeurope,14712.0,345.5,294.8,1.293,97.5851,61.48,62.34,92.89,26.88,9.44,0,13.7,False,batch,129.21
FIN-01904,2026-02-12 17:15,Private Cloud,API Payment,staging,eu-west-1,76928.0,233.2,393.6,3.028,98.91,59.13,83.09,121.02,43.65,7.3,0,21.9,False,synchrone,171.97
FIN-01905,2026-06-03 15:00,Azure,Risk Engine,dev,eu-central-1,28165.0,212.5,587.1,1.514,99.2469,60.01,39.81,70.21,34.71,39.85,0,35.2,False,batch,144.76999999999998
FIN-01906,2026-05-17 09:45,Azure,Notification Worker,prod,eu-west-1,30926.0,98.0,508.1,0.702,98.6549,64.45,18.74,32.34,35.07,12.09,0,64.9,False,streaming,79.5
FIN-01907,2026-02-07 10:45,AWS,API Payment,prod,francecentral,3859.0,270.0,195.7,1.098,98.4332,15.08,28.54,32.13,29.89,6.34,1,37.9,False,streaming,68.36
FIN-01908,2026-02-15 14:15,Azure,Ledger Service,dev,westeurope,85780.0,163.4,123.8,3.234,97.7696,20.24,25.45,160.4,29.34,9.64,0,47.7,False,batch,199.38
FIN-01909,2026-05-02 08:45,Private Cloud,Ledger Service,prod,eu-central-1,48417.0,58.2,518.0,0.859,98.633,17.73,27.77,114.54,28.4,6.86,0,65.3,False,streaming,149.8
FIN-01910,2026-05-25 06:30,Private Cloud,Kafka Events,prod,francecentral,88166.0,190.1,328.8,0.904,98.4416,44.97,45.04,104.05,28.86,5.68,0,16.3,False,synchrone,138.59
FIN-01911,2026-03-26 17:45,Private Cloud,Kafka Events,prod,eu-central-1,10979.0,466.3,79.2,5.136,99.7703,17.75,86.86,133.53,29.29,5.46,0,59.5,False,batch,168.28
FIN-01912,2026-02-12 07:30,Azure,Reconciliation Job,dev,eu-west-1,9372.0,123.8,434.4,0.401,98.0602,50.88,68.28,40.3,16.28,11.98,0,24.3,False,batch,68.56
FIN-01913,2026-04-23 17:45,AWS,Kafka Events,prod,eu-west-1,70076.0,285.5,320.9,5.736,99.3592,26.15,69.5,81.28,37.82,15.42,0,20.4,False,synchrone,134.51999999999998
FIN-01914,2026-02-04 15:30,AWS,Risk Engine,dev,eu-west-1,6150.0,280.1,126.5,3.755,96.963,60.51,15.74,130.92,26.83,18.01,0,16.3,False,streaming,175.76
FIN-01915,2026-04-15 13:30,Private Cloud,Auth Service,staging,francecentral,,420.9,179.2,4.631,99.3491,15.09,21.94,56.82,12.12,11.48,0,47.5,False,streaming,80.42
FIN-01916,2026-04-29 16:15,GCP,Reconciliation Job,staging,westeurope,7051.0,52.3,915.0,0.409,98.157,56.25,41.33,108.84,7.74,6.56,0,63.4,False,streaming,123.14
FIN-01917,2026-03-31 14:45,GCP,Ledger Service,staging,westeurope,4883.0,439.8,246.1,3.548,99.6234,61.25,85.94,95.92,20.75,25.85,0,14.5,False,synchrone,142.52
FIN-01918,2026-05-29 11:45,Azure,Auth Service,staging,eu-west-1,75779.0,330.6,143.2,0.95,97.3463,18.5,74.43,207.24,6.09,32.38,0,12.6,False,asynchrone,245.71
FIN-01919,2026-06-12 10:30,GCP,Kafka Events,dev,francecentral,14688.0,367.8,613.7,2.017,98.2318,35.29,34.05,106.3,24.1,22.7,0,48.6,False,synchrone,153.1
FIN-01920,2026-05-28 12:15,GCP,API Payment,prod,eu-west-1,83861.0,552.0,802.6,1.943,97.8219,82.64,34.83,124.68,18.94,15.35,1,24.0,False,asynchrone,158.97
FIN-01921,2026-02-24 21:00,Private Cloud,Risk Engine,dev,francecentral,60864.0,137.7,264.2,2.776,97.1013,11.4,86.52,148.63,37.47,4.51,0,47.4,False,batch,190.60999999999999
FIN-01922,2026-05-07 17:45,Azure,Auth Service,prod,eu-central-1,35700.0,108.3,395.1,1.016,97.5781,90.41,65.98,104.81,31.8,6.42,0,17.6,False,batch,143.03
FIN-01923,2026-03-17 18:45,GCP,Risk Engine,dev,francecentral,64487.0,89.4,297.3,2.552,96.8055,13.18,41.4,81.37,19.56,12.26,0,74.3,False,streaming,113.19000000000001
FIN-01924,2026-04-29 11:15,AWS,Ledger Service,dev,eu-west-1,23451.0,297.3,477.5,4.288,97.0969,53.33,86.22,151.92,17.24,32.91,0,5.5,False,streaming,202.07
FIN-01925,2026-05-04 13:15,GCP,Kafka Events,staging,westeurope,70061.0,84.4,432.3,2.496,98.1695,50.14,44.6,285.8,39.44,17.67,1,12.6,False,asynchrone,342.91
FIN-01926,2026-03-27 20:30,Private Cloud,API Payment,staging,eu-west-1,19576.0,99.9,207.8,4.292,98.5754,94.19,45.03,132.7,34.2,6.51,0,20.8,False,streaming,173.40999999999997
FIN-01927,2026-02-03 22:45,Private Cloud,Kafka Events,prod,westeurope,54350.0,381.3,778.4,0.854,98.8326,61.53,63.02,143.41,25.01,6.54,0,28.1,False,synchrone,174.95999999999998
FIN-01928,2026-02-24 07:30,Private Cloud,Kafka Events,dev,eu-central-1,44560.0,64.6,283.7,4.593,97.7303,13.32,75.89,134.69,23.44,10.69,0,14.2,False,batch,168.82
FIN-01929,2026-04-14 12:30,Azure,Notification Worker,dev,eu-west-1,64121.0,190.0,268.1,0.973,98.0871,50.01,91.49,261.23,22.08,20.21,0,7.8,False,streaming,303.52
FIN-01930,2026-05-31 22:30,GCP,Auth Service,dev,westeurope,19538.0,134.1,378.8,,98.609,81.37,71.62,124.5,23.81,3.59,0,40.0,False,asynchrone,151.9
FIN-01931,2026-03-17 08:00,AWS,API Payment,dev,eu-west-1,5120.0,70.6,675.0,2.206,97.9732,46.08,45.73,51.59,18.37,14.29,1,16.3,False,streaming,84.25
FIN-01932,2026-03-06 20:15,AWS,Notification Worker,dev,francecentral,45164.0,498.4,275.2,2.703,98.0833,93.02,61.03,92.08,21.01,7.1,0,38.4,False,synchrone,120.19
FIN-01933,2026-05-07 14:15,Private Cloud,API Payment,prod,eu-west-1,72476.0,299.6,241.1,2.374,98.2376,47.44,18.4,107.29,31.62,20.8,0,15.0,False,synchrone,159.71
FIN-01934,2026-01-31 08:00,Private Cloud,Reconciliation Job,staging,eu-west-1,67759.0,100.4,128.8,2.827,97.7368,48.31,21.34,265.23,44.81,9.78,0,47.3,False,asynchrone,319.82
FIN-01935,2026-06-21 08:00,Private Cloud,Kafka Events,prod,eu-central-1,74817.0,474.0,315.2,5.493,99.1114,37.81,48.74,69.88,28.75,9.55,0,12.6,False,synchrone,108.17999999999999
FIN-01936,2026-01-08 09:30,GCP,Reconciliation Job,staging,eu-west-1,11686.0,182.2,674.9,1.704,99.9789,9.13,81.24,107.4,9.2,2.65,0,79.3,False,streaming,119.25000000000001
FIN-01937,2026-06-09 19:00,AWS,API Payment,staging,westeurope,75894.0,417.3,335.2,0.934,98.1487,92.26,,109.4,13.48,10.81,2,93.0,False,streaming,133.69
FIN-01938,2026-03-07 19:00,Private Cloud,Ledger Service,dev,francecentral,77366.0,54.2,107.5,4.05,99.6368,55.03,79.35,44.7,29.68,15.57,0,24.1,False,streaming,89.94999999999999
FIN-01939,2026-06-09 14:15,GCP,Auth Service,dev,francecentral,85413.0,497.4,199.6,0.799,99.4914,86.35,22.86,122.44,24.5,11.53,2,35.6,False,streaming,158.47
FIN-01940,2026-02-04 18:15,Private Cloud,Notification Worker,staging,westeurope,40320.0,166.4,252.1,5.452,98.7869,38.43,70.26,147.76,17.08,46.21,0,59.6,False,synchrone,211.04999999999998
FIN-01941,2026-03-04 06:45,AWS,Auth Service,dev,eu-central-1,85971.0,73.7,278.4,2.246,97.1874,75.37,65.81,161.79,5.16,21.8,0,32.9,False,batch,188.75
FIN-01942,2026-03-05 10:45,GCP,Reconciliation Job,staging,francecentral,12476.0,187.4,301.2,6.538,98.5192,42.56,68.09,83.53,10.62,18.84,0,62.5,False,asynchrone,112.99000000000001
FIN-01943,2026-01-05 11:30,Azure,Kafka Events,dev,westeurope,87590.0,146.9,291.9,5.902,99.169,65.06,44.63,138.81,9.72,15.67,0,31.3,False,batch,164.2
FIN-01944,2026-03-20 17:30,Private Cloud,Ledger Service,prod,eu-central-1,38751.0,202.3,423.2,1.244,98.4948,92.0,50.62,56.79,33.67,23.7,1,82.4,False,streaming,114.16000000000001
FIN-01945,2026-03-04 09:45,Azure,Risk Engine,staging,eu-west-1,24548.0,225.2,520.4,0.158,97.7209,86.53,21.41,31.45,62.97,2.42,1,66.1,False,streaming,96.84
FIN-01946,2026-02-18 06:00,Azure,Auth Service,staging,westeurope,39005.0,110.2,757.0,1.964,99.6131,63.67,38.21,158.57,23.46,7.76,2,45.1,False,batch,189.79
FIN-01947,2026-06-19 12:45,GCP,Reconciliation Job,staging,westeurope,45396.0,47.7,98.3,1.33,97.6344,29.56,54.46,53.84,10.68,5.79,1,39.9,False,streaming,70.31000000000002
FIN-01948,2026-05-03 22:30,Azure,Notification Worker,prod,westeurope,12374.0,82.5,176.6,2.55,98.8149,80.85,70.32,102.61,6.94,12.71,0,20.3,False,asynchrone,122.25999999999999
FIN-01949,2026-03-23 20:30,Private Cloud,Notification Worker,dev,westeurope,54031.0,59.7,96.2,2.448,99.9148,9.55,38.2,118.09,23.5,5.21,0,13.1,False,asynchrone,146.8
FIN-01950,2026-06-22 06:15,Azure,Reconciliation Job,staging,eu-central-1,65371.0,174.1,265.4,1.864,99.9714,55.78,38.62,58.35,57.72,32.97,0,1.6,False,batch,149.04
FIN-01951,2026-04-05 15:45,Azure,API Payment,prod,francecentral,82695.0,157.1,640.2,0.133,97.6505,25.78,56.83,107.86,13.88,10.49,0,39.4,False,batch,132.23
FIN-01952,2026-02-26 15:00,AWS,Ledger Service,dev,eu-west-1,2713.0,150.9,855.0,1.155,99.4213,56.7,73.21,139.92,3.95,17.17,1,15.0,False,synchrone,161.03999999999996
FIN-01953,2026-05-07 12:45,Azure,Reconciliation Job,dev,eu-central-1,36381.0,55.1,328.6,1.153,97.0116,23.09,77.97,67.05,62.86,16.31,1,32.2,False,streaming,146.22
FIN-01954,2026-03-23 07:30,Private Cloud,Risk Engine,prod,eu-west-1,88759.0,211.9,70.9,1.211,98.6546,13.86,51.4,52.03,43.4,5.31,0,48.2,False,batch,100.74000000000001
FIN-01955,2026-01-21 17:00,AWS,Kafka Events,prod,westeurope,51034.0,492.2,258.4,,97.2684,28.63,21.69,74.63,38.35,12.4,1,35.7,False,asynchrone,125.38
FIN-01956,2026-04-24 06:15,Private Cloud,Notification Worker,prod,francecentral,39012.0,296.8,388.9,4.081,97.4134,24.63,84.29,149.01,28.69,52.96,0,60.6,False,batch,230.66
FIN-01957,2026-01-06 08:45,GCP,Risk Engine,staging,eu-central-1,16129.0,132.4,52.1,4.493,96.9253,18.58,49.07,234.24,10.98,15.74,1,77.7,False,batch,260.96
FIN-01958,2026-06-21 10:45,AWS,Risk Engine,staging,eu-west-1,17395.0,350.0,461.5,3.37,99.4496,58.03,83.11,113.92,42.81,10.62,2,110.0,False,batch,167.35000000000002
FIN-01959,2026-02-07 11:30,Private Cloud,Reconciliation Job,prod,westeurope,68123.0,99.7,337.9,2.55,99.5752,32.29,93.74,102.63,17.83,3.91,0,46.2,False,synchrone,124.36999999999999
FIN-01960,2026-03-20 12:15,AWS,Risk Engine,prod,francecentral,44922.0,147.3,240.4,4.749,98.744,49.61,84.42,226.52,29.38,4.26,0,32.4,False,asynchrone,260.16
FIN-01961,2026-05-11 09:45,GCP,Ledger Service,prod,westeurope,56652.0,152.6,76.0,1.047,98.3116,18.69,82.64,24.85,20.09,9.3,0,1.9,False,asynchrone,54.239999999999995
FIN-01962,2026-04-17 14:45,Private Cloud,Risk Engine,dev,westeurope,83471.0,48.4,780.9,2.631,97.2417,31.94,63.63,86.03,7.18,18.55,0,62.1,False,asynchrone,111.76
FIN-01963,2026-05-08 18:15,Azure,Reconciliation Job,prod,westeurope,46169.0,491.1,294.0,0.627,99.1109,8.97,68.92,95.09,28.21,11.22,1,35.1,False,synchrone,134.52
FIN-01964,2026-02-03 19:30,AWS,Ledger Service,prod,francecentral,62393.0,218.9,586.0,1.063,97.9764,24.1,89.92,34.73,31.07,1.81,1,9.1,False,asynchrone,67.61
FIN-01965,2026-03-22 17:45,GCP,Auth Service,prod,francecentral,51449.0,113.4,368.2,3.149,99.9352,20.08,59.49,166.13,27.96,10.28,1,23.0,False,batch,204.37
FIN-01966,2026-03-20 21:15,Private Cloud,Ledger Service,staging,westeurope,87172.0,61.0,198.0,6.469,97.3866,75.14,85.03,90.32,2.82,13.89,0,9.4,False,batch,107.02999999999999
FIN-01967,2026-03-29 11:30,Private Cloud,API Payment,dev,westeurope,3411.0,406.2,108.1,2.952,99.6026,78.3,83.63,91.97,16.55,15.78,0,19.8,False,streaming,124.3
FIN-01968,2026-01-30 06:15,Azure,Reconciliation Job,dev,eu-central-1,,202.4,399.2,8.146,98.7945,20.63,38.8,167.6,35.77,14.93,0,41.3,False,streaming,218.3
FIN-01969,2026-01-29 13:15,Private Cloud,Notification Worker,dev,francecentral,8153.0,147.5,535.3,1.408,98.2481,20.36,82.98,127.99,7.75,17.81,0,58.5,False,batch,153.55
FIN-01970,2026-05-12 16:15,GCP,Notification Worker,dev,eu-west-1,38969.0,297.4,343.9,3.32,98.2915,66.41,72.56,57.35,17.94,8.18,0,66.5,False,synchrone,83.47
FIN-01971,2026-03-02 18:15,GCP,Kafka Events,staging,westeurope,85673.0,157.2,485.9,0.671,98.8739,63.6,70.7,136.64,23.93,20.46,0,46.8,False,asynchrone,181.03
FIN-01972,2026-01-13 06:15,Private Cloud,Reconciliation Job,prod,francecentral,86576.0,123.3,608.3,2.549,99.1626,16.57,50.81,142.26,14.29,9.98,0,42.8,False,synchrone,166.52999999999997
FIN-01973,2026-01-20 08:45,AWS,Reconciliation Job,dev,francecentral,10147.0,226.7,336.7,1.661,97.1087,71.05,65.55,88.95,16.36,8.72,0,11.8,False,streaming,114.03
FIN-01974,2026-05-19 09:30,Azure,Kafka Events,staging,francecentral,32685.0,205.4,151.9,3.707,98.4977,93.24,17.11,173.38,24.36,5.96,1,36.4,False,streaming,203.70000000000002
FIN-01975,2026-05-03 06:30,Private Cloud,Ledger Service,staging,eu-central-1,63636.0,162.5,139.4,2.252,97.0999,83.63,18.11,71.54,26.43,20.99,0,5.2,False,synchrone,118.96
FIN-01976,2026-01-13 17:15,Private Cloud,Ledger Service,prod,westeurope,31449.0,59.3,984.5,1.662,97.8311,84.16,89.31,131.75,23.97,14.32,0,24.5,False,asynchrone,170.04
FIN-01977,2026-04-23 07:45,Azure,Ledger Service,prod,eu-west-1,14488.0,41.6,212.8,1.033,97.2732,50.88,46.95,70.0,17.67,10.16,0,10.8,False,synchrone,97.83
FIN-01978,2026-05-21 16:45,AWS,Auth Service,staging,eu-central-1,39375.0,241.7,380.8,3.332,98.0061,12.67,84.78,85.9,49.35,10.22,0,57.9,False,batch,145.47
FIN-01979,2026-06-06 16:00,GCP,Notification Worker,dev,eu-central-1,60693.0,169.0,360.3,2.856,98.1874,57.72,20.43,71.92,48.36,44.17,1,44.5,False,synchrone,164.45
FIN-01980,2026-04-06 13:15,Azure,API Payment,staging,westeurope,88783.0,189.7,163.7,0.374,99.0328,10.04,35.96,146.84,52.11,7.67,2,10.9,False,asynchrone,206.61999999999998
FIN-01981,2026-04-11 17:45,Private Cloud,Risk Engine,prod,eu-central-1,57866.0,455.2,233.2,2.629,98.837,79.05,78.2,93.1,7.13,12.28,1,38.7,False,synchrone,112.50999999999999
FIN-01982,2026-01-01 16:00,GCP,API Payment,staging,eu-west-1,54219.0,296.9,227.2,,97.4363,73.41,61.51,109.24,22.12,41.38,0,24.7,False,streaming,172.73999999999998
FIN-01983,2026-02-25 19:15,Private Cloud,Notification Worker,dev,eu-central-1,83286.0,314.6,276.9,3.272,97.4014,14.54,68.96,137.37,12.54,21.83,1,34.7,False,batch,171.74
FIN-01984,2026-06-23 15:45,Private Cloud,Auth Service,prod,eu-central-1,59202.0,103.4,255.0,1.259,98.0742,73.67,20.62,80.44,20.87,13.67,0,18.6,False,streaming,114.98
FIN-01985,2026-03-21 14:45,GCP,Ledger Service,prod,eu-central-1,41133.0,175.4,192.6,5.155,99.2133,54.95,31.23,90.95,6.61,25.67,0,42.7,False,synchrone,123.23
FIN-01986,2026-03-04 10:30,Azure,Auth Service,staging,eu-west-1,67632.0,39.4,354.6,2.052,99.7259,91.01,82.28,164.93,12.33,8.19,0,20.9,False,batch,185.45000000000002
FIN-01987,2026-02-21 08:00,Azure,Auth Service,prod,eu-west-1,57538.0,248.0,394.9,5.014,99.5397,95.16,74.6,220.67,67.98,20.64,2,18.6,False,batch,309.28999999999996
FIN-01988,2026-04-28 12:30,Private Cloud,API Payment,staging,eu-central-1,9384.0,320.1,258.6,10.534,99.3411,92.34,41.89,88.63,10.74,18.35,0,27.0,False,streaming,117.72
FIN-01989,2026-04-02 15:45,AWS,Auth Service,staging,eu-west-1,24911.0,133.1,649.1,0.847,97.8943,92.72,72.86,107.05,60.48,6.13,0,110.9,False,synchrone,173.66
FIN-01990,2026-02-28 10:15,GCP,Ledger Service,staging,eu-west-1,65698.0,277.3,134.4,3.318,96.8102,17.15,67.94,60.19,24.05,6.6,1,51.5,False,streaming,90.83999999999999
FIN-01991,2026-04-06 20:30,GCP,Notification Worker,dev,eu-west-1,22972.0,47.5,388.9,0.987,98.0748,65.48,48.61,106.21,13.45,17.48,0,12.8,False,batch,137.14
FIN-01992,2026-02-19 16:30,Azure,API Payment,staging,westeurope,78481.0,103.7,210.4,1.301,99.6183,60.16,51.5,56.51,9.2,8.5,0,97.3,True,batch,74.21
FIN-01993,2026-06-17 12:45,AWS,Auth Service,dev,eu-west-1,7484.0,189.8,474.9,2.274,97.4398,45.51,42.42,156.82,16.31,30.96,0,17.3,False,asynchrone,204.09
FIN-01994,2026-04-11 15:30,GCP,Notification Worker,staging,eu-west-1,66347.0,279.8,246.3,3.889,97.5672,88.24,76.96,115.56,16.67,24.44,0,25.4,False,asynchrone,156.67000000000002
FIN-01995,2026-03-02 15:30,GCP,Ledger Service,staging,westeurope,66874.0,92.5,141.3,6.643,97.6893,36.7,23.61,194.95,21.72,8.32,0,99.4,False,streaming,224.98999999999998
FIN-01996,2026-06-26 08:15,Azure,Auth Service,staging,eu-west-1,67314.0,306.2,592.4,2.608,98.1542,90.87,84.67,108.06,37.01,9.25,0,64.7,False,streaming,154.32
FIN-01997,2026-01-07 08:00,AWS,API Payment,prod,eu-west-1,,44.9,435.5,2.729,98.8543,81.48,21.35,109.59,8.86,8.4,0,31.2,False,asynchrone,126.85000000000001
FIN-01998,2026-02-18 17:45,AWS,Risk Engine,staging,eu-west-1,9771.0,523.8,170.8,5.886,97.5915,45.45,35.76,179.5,42.21,6.33,1,25.1,False,streaming,228.04000000000002
